"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Sams Club Store #6581","921 Viewmont Dr","Scranton Dickson Ci","Pennsylvania","18519","Lackawanna","2021-04-19T00:00:00.000","https://www.samsclub.com/covid",,,"true","POINT (-75.645813 41.45455)",,,
"Excela Health Wcim-greensburg","4000 Hempfield Plaza Blvd","Greensburg","Pennsylvania","15601","Westmoreland","2021-04-13T00:00:00.000","https://www.excelahealth.org/Home/Coronavirus-Information/COVID-19-Vaccine-Information","724-689-1690",,"false","POINT (-79.581891 40.310044)",,,
"Upmc Community Pharmacies","1860 Centre Ave","Pittsburgh","Pennsylvania","15219","Allegheny","2021-04-13T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","500","false","POINT (-79.981766 40.442747)",,,
"Sav-on Pharmacy #3719","2301 Bristol Road","Cornwells Heights","Pennsylvania","19020","Bucks","2021-04-26T00:00:00.000","https://www.albertsons.com/pharmacy/covid-19.html","877-723-3929",,"true","POINT (-74.92329 40.131065)",,,
"Rite Aid Store #02433","813 Third Avenue","New Brighton","Pennsylvania","15066","Beaver","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.314114 40.735054)",,,
"Rite Aid Store #02017","762 East Johnson Highway","Norristown","Pennsylvania","19401","Montgomery","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.317462 40.125174)",,,
"North Side Christian Health Center","816 Middle Street","Pittsburgh","Pennsylvania","15212","Allegheny","2021-03-29T00:00:00.000","https://www.ahn.org/coronavirus.html","412-321-4001","100","false","POINT (-79.999438 40.454979)",,,
"Providence Square Home-post Acute Srvs","831 Providence Rd","Secane","Pennsylvania","19018","Delaware","2021-04-07T00:00:00.000",,"855-314-4663",,"true","POINT (-75.300123 39.918615)",,,
"Excela Health Wcim-greensburg","4000 Hempfield Plaza Blvd","Greensburg","Pennsylvania","15601","Westmoreland","2021-04-26T00:00:00.000","https://www.excelahealth.org/Home/Coronavirus-Information/COVID-19-Vaccine-Information","724-689-1690",,"true","POINT (-79.581891 40.310044)",,,
"Rite Aid Store #11002","1020 Liberty Street","Franklin","Pennsylvania","16323","Venango","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.825612 41.393742)",,,
"Weis Pharmacy-14","1440 Allegheny Street","Jersey Shore","Pa","17740","Lycoming","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-77.276318 41.20127)",,,
"Rite Aid Store #11114","696 Stoney Hill Road","Yardley","Pennsylvania","19067","Bucks","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-74.875732 40.221878)",,,
"Cvs Pharmacy #2296","3295 Pa Route 100","Macungie","Pennsylvania","18062","Lehigh","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.560578 40.522564)",,,
"Rite Aid Store #10964","200 Memorial Blvd.","Connellsville","Pennsylvania","15425","Fayette","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.595421 40.0233)",,,
"Rite Aid Store #11025","65 Newberry Parkway","Etters","Pennsylvania","17319","York","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.81439007 40.14776858)",,,
"Rite Aid Store #02568","2810 Memorial Highway","Shavertown","Pennsylvania","18708","Luzerne","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.9472299 41.3008848)",,,
"Rite Aid Store #11058","241 North First Street","Lehighton","Pennsylvania","18235","Carbon","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.708902 40.836197)",,,
"Family Pharmacy of Olyphant","110 Delaware Ave","Olyphant","Pennsylvania","18447","Lackawanna","2021-03-29T00:00:00.000","https://www.mygnp.com/pharmacies/family-pharmacy-of-olyphant-olyphant-pa-18447/","570-487-4447","300","false","POINT (-75.603365 41.469288)",,,
"Stauffers Ltc Pharmacy-new Holland 2","147 E Main St","New Holland","Pennsylvania","17557",,"2021-03-17T00:00:00.000","https://www.stauffersdrugstore.com/long-term-care","717-355-9300","300","false","POINT (-76.08828 40.102874)",,,
"Lansdale Hospital","100 Medical Campus Drive","Lansdale","Pennsylvania","19446","Montgomery","2021-03-29T00:00:00.000","https://jefferson.co1.qualtrics.com/jfe/form/SV_eaFnRURFGL4npsx?utm_source=cv19banner",,"300","false","POINT (-75.270913 40.25076)",,,
"Rite Aid Store #06733","503 Clifton Road","Bethel Park","Pennsylvania","15102","Allegheny","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.064722 40.312039)",,,
"Phn-schuylkill Community Health Center","210 Sunbury Street","Minersville","Pennsylvania","17954","Schuylkill","2021-04-13T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-76.260883 40.691099)",,,
"Cvs/pharmacy02002","7 Fox Run Lane, Route 209","E. Stroudsburg","Pennsylvania","18302","Monroe","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.070736 41.063058)",,,
"Walmart Store #2528","167 Hogan Blvd","Mill Hall","Pennsylvania","17751","Clinton","2021-03-22T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-77.477003 41.11627)",,,
"Wegmans Pharmacy #098","345 Colannade Blvd.","State College","Pa","16803","Centre","2021-03-22T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-77.906416 40.810933)",,,
"Vdi-gateway Pharmacy","165 Nutt Road","Phoenixville","Pennsylvania","19460","Chester","2021-04-26T00:00:00.000","https://www.thegatewaypharmacy.com/","610-933-2609","100","false","POINT (-75.514943 40.1245)","0","100","0"
"Rite Aid Store #10999","100 South Third Street","Conneaut Lake","Pennsylvania","16316",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.304286 41.602848)",,,
"Walmart Store #2023","1355 E Lehman St","Lebanon","Pennsylvania","17046","Lebanon","2021-04-26T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.388157 40.348139)",,,
"Walmart Store #1684","72 Bedford Sq","Everett","Pennsylvania","15537","Bedford","2021-04-26T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-78.44884 40.023722)",,,
"Weis Pharmacy-29","800 S. 12th Street","Lebanon","Pennsylvania","17042","Lebanon","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.428582 40.327999)",,,
"Walmart Store #1644","120 Ajk Blvd","Lewisburg","Pennsylvania","17837","Union","2021-03-29T00:00:00.000","https://www.walmart.com/cp/1228302",,,"false","POINT (-76.879397 40.98938)",,,
"Rite Aid Store #02476","101 Main Street","Ridgway","Pennsylvania","15853","Elk","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.733289 41.420775)",,,
"Centerville Clinics-uniontown","86 Mcclellandtown Rd","Uniontown","Pennsylvania","15401","Fayette","2021-04-13T00:00:00.000","https://centervilleclinics.com/centerville-clinics-inc-covid-19-vaccine-information/","724-632-6801","200","false","POINT (-79.735907 39.902414)",,,
"Rite Aid Store #01566","327 North Chester Pike","Glenolden","Pennsylvania","19036","Delaware","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.283786 39.903093)",,,
"Weis Pharmacy-8","1105 Chestnut Street","Berwick","Pennsylvania","18603","Columbia","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.236194 41.063424)",,,
"Giant Eagle Pharmacy-94","3113 Green Garden Rd","Aliquippa","Pennsylvania","15001","Beaver","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine","724-378-8896",,"true","POINT (-80.304853 40.60019)",,,
"Penn Highlands Clearfield","809 Turnpike Avenue","Clearfield","Pennsylvania","16830","Clearfield","2021-04-26T00:00:00.000","https://www.phhealthcare.org/about/covid-19-vaccines-at-penn-highlands","814-503-4735","300","false","POINT (-78.449877 41.032975)","0","300","0"
"Giant Eagle Pharmacy-78","230 Rodi Rd.","Penn Hills","Pennsylvania","15235","Allegheny","2021-04-19T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.8242 40.462905)",,,
"Walmart Store #2597","10 Kimberly Ln","Cranberry","Pennsylvania","16319","Venango","2021-04-13T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-79.718382 41.350453)",,,
"Rite Aid Store #03273","1201 South Bethlehem Pike","Ambler","Pennsylvania","19002","Montgomery","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.213946 40.157609)",,,
"Cvs/pharmacy01324","28 North Claude a Lord Blvd","Pottsville","Pennsylvania","17901","Schuylkill","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.193894 40.686591)",,,
"Weis Pharmacy-79","331 N. Reading Road","Ephrata","Pa","17522","Lancaster","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.176113 40.192039)",,,
"Giant Eagle Pharmacy-19","1233-1245 Broad St","Johnstown","Pennsylvania","15906","Cambria","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-78.939716 40.345605)",,,
"Sluhn-monroe","100 St. Lukes Lane","Stroudsburg","Pennsylvania","18360","Monroe","2021-04-19T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","1170","false","POINT (-75.261735 40.998044)",,,
"Ahold Usa-giant Pharmacy-6277","7673 Lake Raystown Shopping Center","Huntingdon","Pa","16652","Huntingdon","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","1.844.915.1814",,"false","POINT (-78.013333 40.479487)",,,
"Rite Aid Store #04083","101 5th Street","Charleroi","Pennsylvania","15022","Washington","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.896423 40.139322)",,,
"Rite Aid Store #11105","832 North Lansdowne Ave.","Drexel Hill","Pennsylvania","19026","Delaware","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.287534 39.958773)",,,
"Cvs/pharmacy01654","1700 N. George St","York","Pennsylvania","17404","York","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.735302 39.984282)",,,
"Cvs/pharmacy17266","4600 High Pointe Blvd","Harrisburg","Pa","171112447","Dauphin","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.802239 40.244791)",,,
"Upmc Pinnacle Hanover","300 Highland Avenue","Hanover","Pennsylvania","17331","York","2021-03-22T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","700","false","POINT (-76.983711 39.808054)",,,
"Rite Aid Store #04004","2108 Macarthur Road","Whitehall","Pennsylvania","18052","Lehigh","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.487448 40.635086)",,,
"Cvs/pharmacy01646","765 South West Street","Carlisle","Pennsylvania","17013","Cumberland","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.194924 40.191845)",,,
"York County Community Covid-19 Vaccination Site","351 Loucks Road","York",,"17404","York",,"https://www.mywellspan.org","855-851-3641",,"false","POINT (-76.739211 39.98405)",,,
"Giant Eagle Pharmacy-2413","2000 Penny Lane Drive","Jeannette","Pennsylvania","15644","Westmoreland","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.643437 40.363789)",,,
"Rite Aid Store #07781","20480 Route 19","Cranberry Twp","Pennsylvania","16066","Butler","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.104354 40.698759)",,,
"Rite Aid Store #11040","2269 Schoenersville Road","Bethlehem","Pennsylvania","18017",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.401141 40.641092)",,,
"Walmart Store #1529","2801 E Market St Bldg B","York","Pennsylvania","17402","York","2021-04-13T00:00:00.000","https://www.walmart.com/cp/1228302",,,"false","POINT (-76.673251 39.975376)",,,
"Cvs/pharmacy05710","285 St Rt #288","Ellwood City","Pennsylvania","16117","Lawrence","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-80.2650147 40.864576)",,,
"Giant Eagle Pharmacy-66","2650 Constitution Blvd.","Beaver Falls","Pennsylvania","15010","Beaver","2021-04-07T00:00:00.000","https://www.gianteagle.com/covidvaccine","724-843-3922",,"true","POINT (-80.379393 40.7757)",,,
"Phn-ebensburg Health Center","152 Zeman Drive","Ebensburg","Pennsylvania","15931","Cambria","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinic-aspx","724-699-9211","100","false","POINT (-78.758879 40.466036)",,,
"Rite Aid Store #11012","3331 Pleasant Valley Blvd.","Altoona","Pennsylvania","16602","Blair","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.401307 40.482904)",,,
"Giant Pharmacy-6331","5301 Simpson Ferry Road","Mechanicsburg","Pennsylvania","17050","Cumberland","2021-04-19T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine",,,"false","POINT (-76.992251 40.215956)",,,
"Vdi-nickman S Drug 149","1238 National Pike","Hopwood","Pa","15445","Fayette","2021-04-19T00:00:00.000","https://www.nickmans.com/locations/nickmans-drug-hopwood","724-437-2353",,"true","POINT (-79.699603 39.873968)",,,
"Cvs/pharmacy02459","305 West Fourth Street","Bethlehem","Pennsylvania","18015","Northampton","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.382847 40.610414)",,,
"Walmart Store #2287","2501 W State St","New Castle","Pennsylvania","16101","Lawrence","2021-03-29T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-80.393161 41.011532)",,,
"Rite Aid Store #01709","15 Centennial Way","Scottdale","Pennsylvania","15683",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.587136 40.101552)",,,
"Rite Aid Store #11033","3300 East Market Street","York","Pennsylvania","17402","York","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.661143 39.978465)",,,
"Rite Aid Store #01495","101 East Shirley Street","Mt Union","Pennsylvania","17066",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.879575 40.38274)",,,
"Walgreens Store # 6924","152 E. Lancaster Ave.","Paoli","Pennsylvania","19301","Chester","2021-04-26T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-75.477109 40.042069)",,,
"Cvs/pharmacy16635","200 Mill Road","Phoenixville","Pa","194601434","Chester","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.452277 40.130687)",,,
"Cvs/pharmacy02110","670 Welsh Road","Huntingdon Valley","Pennsylvania","19006","Montgomery","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.068313 40.12017)",,,
"Rite Aid Store #01589","6375 Library Road","South Park","Pennsylvania","15129","Allegheny","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.0275 40.28963)",,,
"Weis Pharmacy-52","1916 Lycoming Creek Road","Williamsport","Pa","17701","Lycoming","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-77.015394 41.256512)",,,
"Vdi-hershey Pharmacy and Gift Shop","731 Cherry Dr 2","Hershey","Pennsylvania","17033",,"2021-03-17T00:00:00.000","http://hersheypharmacy.com","717-534-1300","1500","false","POINT (-76.657051 40.269463)",,,
"Rite Aid Store #01429","211 East Main Street","Everett","Pennsylvania","15537","Bedford","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.36982 40.011975)",,,
"Rite Aid Store #01274","4400 Pennell Road","Aston","Pennsylvania","19014","Delaware","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.426828 39.856652)",,,
"Wayne Memorial Hospital","601 Park Street","Honesdale","Pennsylvania","18431","Wayne","2021-04-26T00:00:00.000","https://www.wmh.org/covid-19-novel-coronavirus/","570-253-8197","500","false","POINT (-75.259883 41.576319)","0","500","0"
"Bucks County Vaccination Site","1304 Veteran Highway","Bristol","Pennsylvania","19007","Bucks","2021-04-07T00:00:00.000","https://www.trackmyvaccine.com/register","1-800-383-0371",,"false","POINT (-74.865156 40.113445)",,,
"Sluhn-upper Bucks Campus","3000 St. Luke","Quakertown","Pennsylvania","18951","Bucks","2021-03-22T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","866-785-8537","1170","false","POINT (-75.3428951 40.4540889)",,,
"Fpc-hughesville Family Practice Center","246 South Main Street","Hughesville","Pennsylvania","17737",,"2021-03-17T00:00:00.000",,,"200","false","POINT (-76.728156 41.237445)",,,
"Rite Aid Store #10984","178 Point Plaza","Butler","Pennsylvania","16001","Butler","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.930091 40.868939)",,,
"Giant Eagle Pharmacy-4237","2067 Interchange Rd","Erie","Pennsylvania","16509",,"2021-03-17T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.100836 42.064491)",,,
"Weis Pharmacy-50","2020 N. 13th Street","Reading","Pa","19604",,"2021-03-17T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-75.911536 40.365437)",,,
"Cvs/pharmacy17618","6231 Penn Ave","Pittsburgh","Pa","152063978","Allegheny","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (0 0)",,,
"Integrated Medical Group Pc-green Hills","1903 Morgantown Road","Reading","Pennsylvania","19607","Berks","2021-04-26T00:00:00.000","http://imggreenhills.com/","610-777-4040","500","false","POINT (-75.924602 40.282015)","0","500","0"
"Rite Aid Store #01514","404 Third Street","California","Pennsylvania","15419","Washington","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.889731 40.066506)",,,
"Redners Pharmacy 21","191 Manheim Road","Schuylkill Haven","Pennsylvania","17972","Schuylkill","2021-04-13T00:00:00.000",,"484-248-5873",,"true","POINT (-76.161689 40.644358)",,,
"Rite Aid Store #10893","1200 Pittsburgh Street","Cheswick","Pennsylvania","15024","Allegheny","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.804131 40.540989)",,,
"Phn-latrobe Health Center","529 Lloyd Ave","Latrobe","Pennsylvania","15650","Westmoreland","2021-04-19T00:00:00.000","https://www.primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-79.393058 40.30858)",,,
"Rite Aid Store #11049","200 South Best Avenue","Walnutport","Pennsylvania","18088",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.593 40.755409)",,,
"Rite Aid Store #10914","1700 Pine Hollow Road","Mc Kees Rocks","Pennsylvania","15136","Allegheny","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.097396 40.475512)",,,
"Rite Aid Store #01976","207 Route 6 West","Coudersport","Pennsylvania","16915","Potter","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.029798 41.767113)",,,
"Cvs/pharmacy01376","1201 N. Fifth St.","Perkasie","Pennsylvania","18944","Bucks","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.276483 40.383419)",,,
"Spartansburg Medical Center","132 Mechanic Street","Spartansburg","Pennsylvania","16434","Crawford","2021-04-26T00:00:00.000","https://www.spartansburgmedical.com/covid19","814-654-7334","200","false","POINT (-79.687425 41.823754)","0","200","0"
"Rite Aid Store #02375","925 West Erie Plaza","Erie","Pennsylvania","16505","Erie","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.133181 42.107651)",,,
"Giant Eagle Pharmacy-69","9001 Frankstown Road","Pittsburgh","Pennsylvania","15235","Allegheny","2021-04-07T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.86468 40.461505)",,,
"Lgh-lancaster General Hospital","555 North Duke Street","Lancaster","Pennsylvania","17603","Lancaster","2021-04-19T00:00:00.000","http://lghealth.org/vaccine","717-544-5700","2000","false","POINT (-76.336775 40.029486)",,,
"Walmart Store #2535","500 Terry Rich Blvd","Saint Clair","Pennsylvania","17970","Schuylkill","2021-04-26T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.192164 40.728989)",,,
"Cvs/pharmacy01636","123 Gettysburg Pike","Mechanicsburg","Pennsylvania","17055","Cumberland","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.987718 40.182077)",,,
"Rite Aid Store #11007","1338 East Grandview Blvd.","Erie","Pennsylvania","16504","Erie","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.030468 42.107625)",,,
"Cvs/pharmacy01191","314 Horsham Rd, Unit B","Horsham","Pennsylvania","19044","Montgomery","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.134411 40.181289)",,,
"Rite Aid Store #10915","109 Allegheny River Blvd.","Oakmont","Pennsylvania","15139","Allegheny","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.843465 40.512463)",,,
"Giant Eagle Pharmacy-495","289 State Route 288","Ellwood City","Pennsylvania","16117","Lawrence","2021-04-19T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.258556 40.846442)",,,
"Cvs/pharmacy01282","317 W. Lancaster Ave.","Ardmore","Pennsylvania","19003","Delaware","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.296516 40.010734)",,,
"Walmart Store #1769","20 Industrial Dr","Du Bois","Pennsylvania","15801","Clearfield","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-78.736451 41.127107)",,,
"Rite Aid Store #07853","901 S Saint Marys Street","Saint Marys","Pennsylvania","15857","Elk","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.56053 41.408409)",,,
"Rite Aid Store #11017","3200 Market Street","Camp Hill","Pennsylvania","17011","Cumberland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.934708 40.23987)",,,
"Susquehanna Valley Med Specialties P.c.","6850 Lows Road","Bloomsburg","Pennsylvania","17815","Columbia","2021-03-22T00:00:00.000","http://www.svmedspec.com/","570-784-7300","200","false","POINT (-76.351007 41.031886)",,,
"Giant Eagle Pharmacy-2492","51 Walsh Road","Pittsburgh","Pennsylvania","15205","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.071037 40.439692)",,,
"Rite Aid Store #01814","113 West Main Street","West Newton","Pennsylvania","15089","Westmoreland","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.770052 40.211425)",,,
"Symbria Rx Great Lakes South Llc","1596 Hancock Avenue","Apollo (part-armstrong)","Pennsylvania","15613","Armstrong","2021-04-26T00:00:00.000",,"724-568-4144","100","false","POINT (-79.57054 40.576033)","0","100","0"
"Weis Pharmacy-152","1 Weis Plaza","Nanticoke","Pa","18634","Luzerne","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.004063 41.207225)",,,
"Delta Medix Pc","300 Lackawanna Avenue","Scranton","Pennsylvania","18503","Lackawanna","2021-04-26T00:00:00.000","https://www.deltamedix.com/","570-800-7517","300","false","POINT (-75.667653 41.40834)","0","300","0"
"Rite Aid Store #11081","556 Union Street","Luzerne","Pennsylvania","18709","Luzerne","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.897327 41.283417)",,,
"Rite Aid Store #01413","155 East Northampton Street","Wilkes-barre","Pennsylvania","18701","Luzerne","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.881712 41.240791)",,,
"Cvs/pharmacy02020","728 Union Boulevard","Allentown","Pennsylvania","18109","Lehigh","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.446737 40.623974)",,,
"Rite Aid Store #11158","160 North Gulph Road Ste1088","King of Prussia","Pennsylvania","19406","Montgomery","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.391813 40.08569)",,,
"Rite Aid Store #01662","980 East Main Street","Palmyra","Pennsylvania","17078","Lebanon","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.581549 40.314336)",,,
"Squirrel Hill Health Center","4516 Browns Hill Road","Pittsburgh","Pennsylvania","15217","Allegheny","2021-03-22T00:00:00.000","https://squirrelhillhealthcenter.org/covid-19-vaccines/","412-697-7933","300","false","POINT (-79.925759 40.41681)",,,
"Cvs/pharmacy02348","3440 Forbes Avenue","Pittsburgh","Pennsylvania","15213","Allegheny","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-79.960109 40.439199)",,,
"Giant Pharmacy-6534","4930 Edgemont Ave","Brookhaven","Pa","19015","Delaware","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"false","POINT (-75.39647 39.877869)",,,
"Cwc-costco Pharmacy 00245","201 Allendale Road","King of Prussia","Pennsylvania","19406","Montgomery","2021-04-19T00:00:00.000","https://book-costcopharmacy.appointment-plus.com/d133yng2/#/",,,"true","POINT (-75.385333 40.091591)",,,
"Rite Aid Store #11058","241 North First Street","Lehighton","Pennsylvania","18235",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.708902 40.836197)",,,
"Rite Aid Store #11082","801 Grow Avenue","Montrose","Pennsylvania","18801","Susquehanna","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.86338 41.837666)",,,
"Rite Aid Store #02433","813 Third Avenue","New Brighton","Pennsylvania","15066","Beaver","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.314114 40.735054)",,,
